"Hakai.Net.ID","Net_sizefrac","Date","screen_size","Net.Mesh.Size","Flow.Meter.Volume","Depth.Volume","Flow.Meter.Ratio","Weight.Before..mg.","Weight.After..mg.","Weight.Before.Flag","Weight.After.Flag","missing.weight","Biomass.Weight.mg","Plankton.Isotope.ID","event_pk","Hakai.ID","Biomass.mg.m3","Volume.flag"
"2017-02-14_QU39_4_64_1","2017-02-14_QU39_4_64_1_500",2017-02-14,"500","64 um",34.81256189,51.025,0.682264809,127.5,276.7,NA,NA,NA,149.2,NA,NA,NA,4.28580925676884,"Flow meter volume used"
"2017-02-14_QU39_4_64_1","2017-02-14_QU39_4_64_1_1000",2017-02-14,"1000","64 um",34.81256189,51.025,0.682264809,131,184.1,NA,NA,NA,53.1,NA,NA,NA,1.52531147141036,"Flow meter volume used"
"2017-02-14_QU39_4_64_1","2017-02-14_QU39_4_64_1_2000",2017-02-14,"2000","64 um",34.81256189,51.025,0.682264809,131,201.11,NA,NA,NA,70.11,NA,NA,NA,2.01392819699774,"Flow meter volume used"
"2017-02-14_QU39_4_64_1","2017-02-14_QU39_4_64_1_4000",2017-02-14,"4000","64 um",34.81256189,51.025,0.682264809,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2019-02-21_QU39_4_64_3","2019-02-21_QU39_4_64_3_64",2019-02-21,"64","64 um",32.33386107,47.29880172,0.683608461,34.3,90.9,NA,NA,NA,56.6,NA,NA,NA,1.75048689290357,"Flow meter volume used"
"2019-02-21_QU39_4_64_3","2019-02-21_QU39_4_64_3_125",2019-02-21,"125","64 um",32.33386107,47.29880172,0.683608461,36.2,58.7,NA,NA,NA,22.5,NA,NA,NA,0.695864930924564,"Flow meter volume used"
"2019-02-21_QU39_4_64_3","2019-02-21_QU39_4_64_3_250",2019-02-21,"250","64 um",32.33386107,47.29880172,0.683608461,36.5,69.6,NA,NA,NA,33.1,NA,NA,NA,1.02369463171569,"Flow meter volume used"
"2019-02-21_QU39_4_64_3","2019-02-21_QU39_4_64_3_500",2019-02-21,"500","64 um",32.33386107,47.29880172,0.683608461,123.7,184.6,NA,NA,NA,60.9,NA,NA,NA,1.88347441303582,"Flow meter volume used"
"2019-02-21_QU39_4_64_3","2019-02-21_QU39_4_64_3_1000",2019-02-21,"1000","64 um",32.33386107,47.29880172,0.683608461,126.2,191.7,NA,NA,NA,65.5,NA,NA,NA,2.02574013224706,"Flow meter volume used"
"2019-02-21_QU39_4_64_3","2019-02-21_QU39_4_64_3_2000",2019-02-21,"2000","64 um",32.33386107,47.29880172,0.683608461,36.1,71.3,NA,NA,NA,35.2,NA,NA,NA,1.08864202526865,"Flow meter volume used"
"2019-02-21_QU39_4_64_3","2019-02-21_QU39_4_64_3_4000",2019-02-21,"4000","64 um",32.33386107,47.29880172,0.683608461,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2020-07-15_QU39_3_64_3","2020-07-15_QU39_3_64_3_64",2020-07-15,"64","64 um",32.72939844,47.82087431,0.684416563,125.3,179.6,NA,NA,NA,54.3,NA,NA,NA,1.65905890691952,"Flow meter volume used"
"2020-07-15_QU39_3_64_3","2020-07-15_QU39_3_64_3_125",2020-07-15,"125","64 um",32.72939844,47.82087431,0.684416563,124.9,217.8,NA,NA,NA,92.9,NA,NA,NA,2.83842674867079,"Flow meter volume used"
"2020-07-15_QU39_3_64_3","2020-07-15_QU39_3_64_3_250",2020-07-15,"250","64 um",32.72939844,47.82087431,0.684416563,126.3,204.5,NA,NA,NA,78.2,NA,NA,NA,2.38928925453235,"Flow meter volume used"
"2020-07-15_QU39_3_64_3","2020-07-15_QU39_3_64_3_500",2020-07-15,"500","64 um",32.72939844,47.82087431,0.684416563,125.8,2174.5,NA,NA,NA,2048.7,NA,NA,NA,62.5951009688035,"Flow meter volume used"
"2020-07-15_QU39_3_64_3","2020-07-15_QU39_3_64_3_1000",2020-07-15,"1000","64 um",32.72939844,47.82087431,0.684416563,126.7,324.3,NA,NA,NA,197.6,NA,NA,NA,6.03738563549352,"Flow meter volume used"
"2020-07-15_QU39_3_64_3","2020-07-15_QU39_3_64_3_2000",2020-07-15,"2000","64 um",32.72939844,47.82087431,0.684416563,127.1,379.8,NA,NA,NA,252.7,NA,NA,NA,7.72088739923691,"Flow meter volume used"
"2020-07-15_QU39_3_64_3","2020-07-15_QU39_3_64_3_4000",2020-07-15,"4000","64 um",32.72939844,47.82087431,0.684416563,127.7,134.7,NA,NA,NA,6.99999999999999,NA,NA,NA,0.213874997208778,"Flow meter volume used"
"2019-03-05_QU39_5_64_3","2019-03-05_QU39_5_64_3_64",2019-03-05,"64","64 um",32.47098069,47.12398008,0.689054291,124.8,217.8,NA,NA,NA,93,NA,NA,NA,2.8640958179819,"Flow meter volume used"
"2019-03-05_QU39_5_64_3","2019-03-05_QU39_5_64_3_125",2019-03-05,"125","64 um",32.47098069,47.12398008,0.689054291,123.7,187.6,NA,NA,NA,63.9,NA,NA,NA,1.9679109975166,"Flow meter volume used"
"2019-03-05_QU39_5_64_3","2019-03-05_QU39_5_64_3_250",2019-03-05,"250","64 um",32.47098069,47.12398008,0.689054291,124.3,193.9,NA,NA,NA,69.6,NA,NA,NA,2.14345235410258,"Flow meter volume used"
"2019-03-05_QU39_5_64_3","2019-03-05_QU39_5_64_3_500",2019-03-05,"500","64 um",32.47098069,47.12398008,0.689054291,124.3,214.1,NA,NA,NA,89.8,NA,NA,NA,2.76554628445994,"Flow meter volume used"
"2019-03-05_QU39_5_64_3","2019-03-05_QU39_5_64_3_1000",2019-03-05,"1000","64 um",32.47098069,47.12398008,0.689054291,125.4,202.6,NA,NA,NA,77.2,NA,NA,NA,2.37750749621723,"Flow meter volume used"
"2019-03-05_QU39_5_64_3","2019-03-05_QU39_5_64_3_2000",2019-03-05,"2000","64 um",32.47098069,47.12398008,0.689054291,124.9,258.8,NA,NA,NA,133.9,NA,NA,NA,4.12368204330942,"Flow meter volume used"
"2019-03-05_QU39_5_64_3","2019-03-05_QU39_5_64_3_4000",2019-03-05,"4000","64 um",32.47098069,47.12398008,0.689054291,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2020-02-26_QU39_5_64_3","2020-02-26_QU39_5_64_3_64",2020-02-26,"64","64 um",33.36225822,48.21355678,0.69196841,123.7,199.1,NA,NA,NA,75.4,NA,NA,NA,2.26003885896427,"Flow meter volume used"
"2020-02-26_QU39_5_64_3","2020-02-26_QU39_5_64_3_125",2020-02-26,"125","64 um",33.36225822,48.21355678,0.69196841,124.8,182.1,NA,NA,NA,57.3,NA,NA,NA,1.71750963685215,"Flow meter volume used"
"2020-02-26_QU39_5_64_3","2020-02-26_QU39_5_64_3_250",2020-02-26,"250","64 um",33.36225822,48.21355678,0.69196841,125.4,179.9,NA,NA,NA,54.5,NA,NA,NA,1.63358246437072,"Flow meter volume used"
"2020-02-26_QU39_5_64_3","2020-02-26_QU39_5_64_3_500",2020-02-26,"500","64 um",33.36225822,48.21355678,0.69196841,126.2,171.1,NA,NA,NA,44.9,NA,NA,NA,1.3458321587201,"Flow meter volume used"
"2020-02-26_QU39_5_64_3","2020-02-26_QU39_5_64_3_1000",2020-02-26,"1000","64 um",33.36225822,48.21355678,0.69196841,125.6,174.5,NA,NA,NA,48.9,NA,NA,NA,1.46572811940786,"Flow meter volume used"
"2020-02-26_QU39_5_64_3","2020-02-26_QU39_5_64_3_2000",2020-02-26,"2000","64 um",33.36225822,48.21355678,0.69196841,125.9,186.2,NA,NA,NA,60.3,NA,NA,NA,1.80743160736797,"Flow meter volume used"
"2020-02-26_QU39_5_64_3","2020-02-26_QU39_5_64_3_4000",2020-02-26,"4000","64 um",33.36225822,48.21355678,0.69196841,126,149.4,NA,NA,NA,23.4,NA,NA,NA,0.701391370023393,"Flow meter volume used"
"2018-04-25_QU39_5_64_3","2018-04-25_QU39_5_64_3_64",2018-04-25,"64","64 um",32.36023023,46.48677439,0.696116921,34.4,109.4,NA,NA,NA,75,NA,NA,NA,2.31765965405494,"Flow meter volume used"
"2018-04-25_QU39_5_64_3","2018-04-25_QU39_5_64_3_125",2018-04-25,"125","64 um",32.36023023,46.48677439,0.696116921,68.3,155,NA,NA,NA,86.7,NA,NA,NA,2.67921456008751,"Flow meter volume used"
"2018-04-25_QU39_5_64_3","2018-04-25_QU39_5_64_3_250",2018-04-25,"250","64 um",32.36023023,46.48677439,0.696116921,131.5,317.3,NA,NA,NA,185.8,NA,NA,NA,5.7416155163121,"Flow meter volume used"
"2018-04-25_QU39_5_64_3","2018-04-25_QU39_5_64_3_500",2018-04-25,"500","64 um",32.36023023,46.48677439,0.696116921,131.9,307.7,NA,NA,NA,175.8,NA,NA,NA,5.43259422910478,"Flow meter volume used"
"2018-04-25_QU39_5_64_3","2018-04-25_QU39_5_64_3_1000",2018-04-25,"1000","64 um",32.36023023,46.48677439,0.696116921,396.2,1061.9,NA,NA,NA,665.7,NA,NA,NA,20.5715470893916,"Flow meter volume used"
"2018-04-25_QU39_5_64_3","2018-04-25_QU39_5_64_3_2000",2018-04-25,"2000","64 um",32.36023023,46.48677439,0.696116921,131.1,242.4,NA,NA,NA,111.3,NA,NA,NA,3.43940692661753,"Flow meter volume used"
"2018-04-25_QU39_5_64_3","2018-04-25_QU39_5_64_3_4000",2018-04-25,"4000","64 um",32.36023023,46.48677439,0.696116921,12479.28,13224,"Estimated preweight",NA,NA,744.719999999999,NA,NA,NA,23.0134333009039,"Flow meter volume used"
"2019-09-04_QU39_5_64_3","2019-09-04_QU39_5_64_3_64",2019-09-04,"64","64 um",32.76631526,46.77609004,0.700492821,494.6,876.6,NA,NA,NA,382,NA,NA,NA,11.6583142464704,"Flow meter volume used"
"2019-09-04_QU39_5_64_3","2019-09-04_QU39_5_64_3_125",2019-09-04,"125","64 um",32.76631526,46.77609004,0.700492821,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2019-09-04_QU39_5_64_3","2019-09-04_QU39_5_64_3_250",2019-09-04,"250","64 um",32.76631526,46.77609004,0.700492821,374.3,595.7,NA,NA,NA,221.4,NA,NA,NA,6.75693919939413,"Flow meter volume used"
"2019-09-04_QU39_5_64_3","2019-09-04_QU39_5_64_3_500",2019-09-04,"500","64 um",32.76631526,46.77609004,0.700492821,124.5,247.1,NA,NA,NA,122.6,NA,NA,NA,3.74164745187769,"Flow meter volume used"
"2019-09-04_QU39_5_64_3","2019-09-04_QU39_5_64_3_1000",2019-09-04,"1000","64 um",32.76631526,46.77609004,0.700492821,124.2,197.6,NA,NA,NA,73.4,NA,NA,NA,2.24010540756788,"Flow meter volume used"
"2019-09-04_QU39_5_64_3","2019-09-04_QU39_5_64_3_2000",2019-09-04,"2000","64 um",32.76631526,46.77609004,0.700492821,124,194.4,NA,NA,NA,70.4,NA,NA,NA,2.14854796584167,"Flow meter volume used"
"2019-09-04_QU39_5_64_3","2019-09-04_QU39_5_64_3_4000",2019-09-04,"4000","64 um",32.76631526,46.77609004,0.700492821,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2016-06-08_QU39_5_64_1","2016-06-08_QU39_5_64_1_64",2016-06-08,"64","64 um",35.92006651,51.025,0.703969946,124.6,204.5,NA,NA,NA,79.9,NA,NA,NA,2.22438340913863,"Flow meter volume used"
"2016-06-08_QU39_5_64_1","2016-06-08_QU39_5_64_1_125",2016-06-08,"125","64 um",35.92006651,51.025,0.703969946,254.2,559.9,NA,NA,NA,305.7,NA,NA,NA,8.51056330630386,"Flow meter volume used"
"2016-06-08_QU39_5_64_1","2016-06-08_QU39_5_64_1_250",2016-06-08,"250","64 um",35.92006651,51.025,0.703969946,126,392.7,NA,NA,NA,266.7,NA,NA,NA,7.42481921423369,"Flow meter volume used"
"2016-06-08_QU39_5_64_1","2016-06-08_QU39_5_64_1_500",2016-06-08,"500","64 um",35.92006651,51.025,0.703969946,128.4,482.8,NA,NA,NA,354.4,NA,NA,NA,9.86635144178635,"Flow meter volume used"
"2016-06-08_QU39_5_64_1","2016-06-08_QU39_5_64_1_1000",2016-06-08,"1000","64 um",35.92006651,51.025,0.703969946,131.3,634.2,NA,NA,NA,502.9,NA,NA,NA,14.0005308692843,"Flow meter volume used"
"2016-06-08_QU39_5_64_1","2016-06-08_QU39_5_64_1_2000",2016-06-08,"2000","64 um",35.92006651,51.025,0.703969946,130.3,276.2,NA,NA,NA,145.9,NA,NA,NA,4.0617964880266,"Flow meter volume used"
"2016-06-08_QU39_5_64_1","2016-06-08_QU39_5_64_1_4000",2016-06-08,"4000","64 um",35.92006651,51.025,0.703969946,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2016-02-22_QU39_1_64_1","2016-02-22_QU39_1_64_1_64",2016-02-22,"64","64 um",36.1362936,51.025,0.708207616,135.5,188.5,NA,NA,NA,53,NA,NA,NA,1.46666950923821,"Flow meter volume used"
"2016-02-22_QU39_1_64_1","2016-02-22_QU39_1_64_1_125",2016-02-22,"125","64 um",36.1362936,51.025,0.708207616,135,180,NA,NA,NA,45,NA,NA,NA,1.24528543237207,"Flow meter volume used"
"2016-02-22_QU39_1_64_1","2016-02-22_QU39_1_64_1_250",2016-02-22,"250","64 um",36.1362936,51.025,0.708207616,136.1,170.3,NA,NA,NA,34.2,NA,NA,NA,0.946416928602772,"Flow meter volume used"
"2016-02-22_QU39_1_64_1","2016-02-22_QU39_1_64_1_500",2016-02-22,"500","64 um",36.1362936,51.025,0.708207616,136.8,193.9,NA,NA,NA,57.1,NA,NA,NA,1.58012884863211,"Flow meter volume used"
"2016-02-22_QU39_1_64_1","2016-02-22_QU39_1_64_1_1000",2016-02-22,"1000","64 um",36.1362936,51.025,0.708207616,136.8,182.6,NA,NA,NA,45.8,NA,NA,NA,1.26742384005868,"Flow meter volume used"
"2016-02-22_QU39_1_64_1","2016-02-22_QU39_1_64_1_2000",2016-02-22,"2000","64 um",36.1362936,51.025,0.708207616,135.5,191,NA,NA,NA,55.5,NA,NA,NA,1.53585203325888,"Flow meter volume used"
"2016-02-22_QU39_1_64_1","2016-02-22_QU39_1_64_1_4000",2016-02-22,"4000","64 um",36.1362936,51.025,0.708207616,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2020-02-18_QU39_4_64_3","2020-02-18_QU39_4_64_3_64",2020-02-18,"64","64 um",37.59714493,53.03105941,0.708964621,128.5,195.3,NA,NA,NA,66.8,NA,NA,NA,1.77673065665947,"Flow meter volume used"
"2020-02-18_QU39_4_64_3","2020-02-18_QU39_4_64_3_125",2020-02-18,"125","64 um",37.59714493,53.03105941,0.708964621,127.9,192.9,NA,NA,NA,65,NA,NA,NA,1.72885468088122,"Flow meter volume used"
"2020-02-18_QU39_4_64_3","2020-02-18_QU39_4_64_3_250",2020-02-18,"250","64 um",37.59714493,53.03105941,0.708964621,128.6,180.1,NA,NA,NA,51.5,NA,NA,NA,1.36978486254435,"Flow meter volume used"
"2020-02-18_QU39_4_64_3","2020-02-18_QU39_4_64_3_500",2020-02-18,"500","64 um",37.59714493,53.03105941,0.708964621,127.3,198.9,NA,NA,NA,71.6,NA,NA,NA,1.90439992540146,"Flow meter volume used"
"2020-02-18_QU39_4_64_3","2020-02-18_QU39_4_64_3_1000",2020-02-18,"1000","64 um",37.59714493,53.03105941,0.708964621,127.5,205.7,NA,NA,NA,78.2,NA,NA,NA,2.07994516992171,"Flow meter volume used"
"2020-02-18_QU39_4_64_3","2020-02-18_QU39_4_64_3_2000",2020-02-18,"2000","64 um",37.59714493,53.03105941,0.708964621,128.1,218.8,NA,NA,NA,90.7,NA,NA,NA,2.41241722393733,"Flow meter volume used"
"2020-02-18_QU39_4_64_3","2020-02-18_QU39_4_64_3_4000",2020-02-18,"4000","64 um",37.59714493,53.03105941,0.708964621,33.8,40.2,NA,NA,NA,6.40000000000001,NA,NA,NA,0.170225691655997,"Flow meter volume used"
"2018-12-05_QU39_2_64_3","2018-12-05_QU39_2_64_3_64",2018-12-05,"64","64 um",32.75049376,46.08743309,0.710616573,34.9,83.7,NA,NA,NA,48.8,NA,NA,NA,1.49005387087025,"Flow meter volume used"
"2018-12-05_QU39_2_64_3","2018-12-05_QU39_2_64_3_125",2018-12-05,"125","64 um",32.75049376,46.08743309,0.710616573,35.7,84.5,NA,NA,NA,48.8,NA,NA,NA,1.49005387087025,"Flow meter volume used"
"2018-12-05_QU39_2_64_3","2018-12-05_QU39_2_64_3_250",2018-12-05,"250","64 um",32.75049376,46.08743309,0.710616573,126.2,239.5,NA,NA,NA,113.3,NA,NA,NA,3.45948982724589,"Flow meter volume used"
"2018-12-05_QU39_2_64_3","2018-12-05_QU39_2_64_3_500",2018-12-05,"500","64 um",32.75049376,46.08743309,0.710616573,123.7,355,NA,NA,NA,231.3,NA,NA,NA,7.06248894123543,"Flow meter volume used"
"2018-12-05_QU39_2_64_3","2018-12-05_QU39_2_64_3_1000",2018-12-05,"1000","64 um",32.75049376,46.08743309,0.710616573,122.8,249.1,NA,NA,NA,126.3,NA,NA,NA,3.85643040760067,"Flow meter volume used"
"2018-12-05_QU39_2_64_3","2018-12-05_QU39_2_64_3_2000",2018-12-05,"2000","64 um",32.75049376,46.08743309,0.710616573,121.8,237.2,NA,NA,NA,115.4,NA,NA,NA,3.52361099791859,"Flow meter volume used"
"2018-12-05_QU39_2_64_3","2018-12-05_QU39_2_64_3_4000",2018-12-05,"4000","64 um",32.75049376,46.08743309,0.710616573,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2020-03-12_QU39_5_64_3","2020-03-12_QU39_5_64_3_64",2020-03-12,"64","64 um",33.93710586,47.49554804,0.714532356,125.2,294,NA,NA,NA,168.8,NA,NA,NA,4.97390675257775,"Flow meter volume used"
"2020-03-12_QU39_5_64_3","2020-03-12_QU39_5_64_3_125",2020-03-12,"125","64 um",33.93710586,47.49554804,0.714532356,125.7,213.4,NA,NA,NA,87.7,NA,NA,NA,2.58419207465088,"Flow meter volume used"
"2020-03-12_QU39_5_64_3","2020-03-12_QU39_5_64_3_250",2020-03-12,"250","64 um",33.93710586,47.49554804,0.714532356,125.6,196.4,NA,NA,NA,70.8,NA,NA,NA,2.08621207394849,"Flow meter volume used"
"2020-03-12_QU39_5_64_3","2020-03-12_QU39_5_64_3_500",2020-03-12,"500","64 um",33.93710586,47.49554804,0.714532356,125.4,211.3,NA,NA,NA,85.9,NA,NA,NA,2.53115278463524,"Flow meter volume used"
"2020-03-12_QU39_5_64_3","2020-03-12_QU39_5_64_3_1000",2020-03-12,"1000","64 um",33.93710586,47.49554804,0.714532356,125.3,211.3,NA,NA,NA,86,NA,NA,NA,2.53409941185833,"Flow meter volume used"
"2020-03-12_QU39_5_64_3","2020-03-12_QU39_5_64_3_2000",2020-03-12,"2000","64 um",33.93710586,47.49554804,0.714532356,124.5,236.6,NA,NA,NA,112.1,NA,NA,NA,3.30316911708511,"Flow meter volume used"
"2020-03-12_QU39_5_64_3","2020-03-12_QU39_5_64_3_4000",2020-03-12,"4000","64 um",33.93710586,47.49554804,0.714532356,34.8,58.6,NA,NA,NA,23.8,NA,NA,NA,0.701297279095678,"Flow meter volume used"
"2019-02-05_QU39_6_64_3","2019-02-05_QU39_6_64_3_64",2019-02-05,"64","64 um",33.20931711,46.29917672,0.717276623,124.2,208.6,NA,NA,NA,84.4,NA,NA,NA,2.54145545120485,"Flow meter volume used"
"2019-02-05_QU39_6_64_3","2019-02-05_QU39_6_64_3_125",2019-02-05,"125","64 um",33.20931711,46.29917672,0.717276623,125.3,190.1,NA,NA,NA,64.8,NA,NA,NA,1.95125963552221,"Flow meter volume used"
"2019-02-05_QU39_6_64_3","2019-02-05_QU39_6_64_3_250",2019-02-05,"250","64 um",33.20931711,46.29917672,0.717276623,123,182.8,NA,NA,NA,59.8,NA,NA,NA,1.80069947846031,"Flow meter volume used"
"2019-02-05_QU39_6_64_3","2019-02-05_QU39_6_64_3_500",2019-02-05,"500","64 um",33.20931711,46.29917672,0.717276623,122.8,296.6,NA,NA,NA,173.8,NA,NA,NA,5.2334710594716,"Flow meter volume used"
"2019-02-05_QU39_6_64_3","2019-02-05_QU39_6_64_3_1000",2019-02-05,"1000","64 um",33.20931711,46.29917672,0.717276623,122.1,218,NA,NA,NA,95.9,NA,NA,NA,2.88774381244722,"Flow meter volume used"
"2019-02-05_QU39_6_64_3","2019-02-05_QU39_6_64_3_2000",2019-02-05,"2000","64 um",33.20931711,46.29917672,0.717276623,122.7,238.5,NA,NA,NA,115.8,NA,NA,NA,3.48697323755357,"Flow meter volume used"
"2019-02-05_QU39_6_64_3","2019-02-05_QU39_6_64_3_4000",2019-02-05,"4000","64 um",33.20931711,46.29917672,0.717276623,35.6,38.4,NA,NA,NA,2.8,NA,NA,NA,0.0843136879546632,"Flow meter volume used"
"2015-10-05_QU39_1_64_1","2015-10-05_QU39_1_64_1_64",2015-10-05,"64","64 um",37.82391969,52.00625,0.727295656,137.72,216.04,NA,NA,NA,78.32,NA,NA,NA,2.07064737451593,"Flow meter volume used"
"2015-10-05_QU39_1_64_1","2015-10-05_QU39_1_64_1_125",2015-10-05,"125","64 um",37.82391969,52.00625,0.727295656,137.74,260.26,NA,NA,NA,122.52,NA,NA,NA,3.23922007566001,"Flow meter volume used"
"2015-10-05_QU39_1_64_1","2015-10-05_QU39_1_64_1_250",2015-10-05,"250","64 um",37.82391969,52.00625,0.727295656,137.28,234.78,NA,NA,NA,97.5,NA,NA,NA,2.57773389958253,"Flow meter volume used"
"2015-10-05_QU39_1_64_1","2015-10-05_QU39_1_64_1_500",2015-10-05,"500","64 um",37.82391969,52.00625,0.727295656,136.2,412.83,NA,NA,NA,276.63,NA,NA,NA,7.31362593478476,"Flow meter volume used"
"2015-10-05_QU39_1_64_1","2015-10-05_QU39_1_64_1_1000",2015-10-05,"1000","64 um",37.82391969,52.00625,0.727295656,135.73,303.3,NA,NA,NA,167.57,NA,NA,NA,4.43026532874917,"Flow meter volume used"
"2015-10-05_QU39_1_64_1","2015-10-05_QU39_1_64_1_2000",2015-10-05,"2000","64 um",37.82391969,52.00625,0.727295656,134.78,532.25,NA,NA,NA,397.47,NA,NA,NA,10.5084296724827,"Flow meter volume used"
"2015-10-05_QU39_1_64_1","2015-10-05_QU39_1_64_1_4000",2015-10-05,"4000","64 um",37.82391969,52.00625,0.727295656,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2019-01-16_QU39_6_64_3","2019-01-16_QU39_6_64_3_64",2019-01-16,"64","64 um",35.54035064,48.25623896,0.736492346,125.6,174.3,NA,NA,NA,48.7,NA,NA,NA,1.37027348135359,"Flow meter volume used"
"2019-01-16_QU39_6_64_3","2019-01-16_QU39_6_64_3_125",2019-01-16,"125","64 um",35.54035064,48.25623896,0.736492346,123.9,192.1,NA,NA,NA,68.2,NA,NA,NA,1.91894561454445,"Flow meter volume used"
"2019-01-16_QU39_6_64_3","2019-01-16_QU39_6_64_3_250",2019-01-16,"250","64 um",35.54035064,48.25623896,0.736492346,126.1,195.7,NA,NA,NA,69.6,NA,NA,NA,1.95833746000431,"Flow meter volume used"
"2019-01-16_QU39_6_64_3","2019-01-16_QU39_6_64_3_500",2019-01-16,"500","64 um",35.54035064,48.25623896,0.736492346,124.5,337.2,NA,NA,NA,212.7,NA,NA,NA,5.98474680665109,"Flow meter volume used"
"2019-01-16_QU39_6_64_3","2019-01-16_QU39_6_64_3_1000",2019-01-16,"1000","64 um",35.54035064,48.25623896,0.736492346,123.6,279.9,NA,NA,NA,156.3,NA,NA,NA,4.39781817526829,"Flow meter volume used"
"2019-01-16_QU39_6_64_3","2019-01-16_QU39_6_64_3_2000",2019-01-16,"2000","64 um",35.54035064,48.25623896,0.736492346,121.9,260.5,NA,NA,NA,138.6,NA,NA,NA,3.89979270052582,"Flow meter volume used"
"2019-01-16_QU39_6_64_3","2019-01-16_QU39_6_64_3_4000",2019-01-16,"4000","64 um",35.54035064,48.25623896,0.736492346,0,0,NA,NA,NA,0,NA,NA,NA,0,"Flow meter volume used"
"2016-11-28_QU39_4_64_2","2016-11-28_QU39_4_64_2_64",2016-11-28,"64","64 um",37.71844306,51.025,0.739214955,35.6,101.1,NA,NA,NA,65.5,NA,NA,NA,1.73655099962124,"Flow meter volume used"
"2016-11-28_QU39_4_64_2","2016-11-28_QU39_4_64_2_125",2016-11-28,"125","64 um",37.71844306,51.025,0.739214955,35.8,115.7,NA,NA,NA,79.9,NA,NA,NA,2.1183270972479,"Flow meter volume used"
"2016-11-28_QU39_4_64_2","2016-11-28_QU39_4_64_2_250",2016-11-28,"250","64 um",37.71844306,51.025,0.739214955,130.9,207.5,NA,NA,NA,76.6,NA,NA,NA,2.03083674154179,"Flow meter volume used"
"2016-11-28_QU39_4_64_2","2016-11-28_QU39_4_64_2_500",2016-11-28,"500","64 um",37.71844306,51.025,0.739214955,129,358.1,NA,NA,NA,229.1,NA,NA,NA,6.07395166432408,"Flow meter volume used"
"2016-11-28_QU39_4_64_2","2016-11-28_QU39_4_64_2_1000",2016-11-28,"1000","64 um",37.71844306,51.025,0.739214955,127.5,238,NA,NA,NA,110.5,NA,NA,NA,2.92960130470454,"Flow meter volume used"
"2016-11-28_QU39_4_64_2","2016-11-28_QU39_4_64_2_2000",2016-11-28,"2000","64 um",37.71844306,51.025,0.739214955,127.6,230.3,NA,NA,NA,102.7,NA,NA,NA,2.72280591849011,"Flow meter volume used"
"2016-11-28_QU39_4_64_2","2016-11-28_QU39_4_64_2_4000",2016-11-28,"4000","64 um",37.71844306,51.025,0.739214955,35.1,41,NA,NA,NA,5.9,NA,NA,NA,0.156422151110921,"Flow meter volume used"
"2017-07-25_QU39_4_250_1","2017-07-25_QU39_4_250_1_64",2017-07-25,"64","64 um",32.2547536,43.59018662,0.739954474,35.1,82.2,NA,NA,NA,47.1,NA,NA,NA,1.46024987771105,"Flow meter volume used"
"2017-07-25_QU39_4_250_1","2017-07-25_QU39_4_250_1_125",2017-07-25,"125","64 um",32.2547536,43.59018662,0.739954474,129.7,209.1,NA,NA,NA,79.4,NA,NA,NA,2.46165266009039,"Flow meter volume used"
"2017-07-25_QU39_4_250_1","2017-07-25_QU39_4_250_1_250",2017-07-25,"250","64 um",32.2547536,43.59018662,0.739954474,131.4,247.8,NA,NA,NA,116.4,NA,NA,NA,3.60877039841966,"Flow meter volume used"
"2017-07-25_QU39_4_250_1","2017-07-25_QU39_4_250_1_500",2017-07-25,"500","64 um",32.2547536,43.59018662,0.739954474,129.8,266.4,NA,NA,NA,136.6,NA,NA,NA,4.23503467718321,"Flow meter volume used"
"2017-07-25_QU39_4_250_1","2017-07-25_QU39_4_250_1_1000",2017-07-25,"1000","64 um",32.2547536,43.59018662,0.739954474,129.8,302.3,NA,NA,NA,172.5,NA,NA,NA,5.34804891518378,"Flow meter volume used"
"2017-07-25_QU39_4_250_1","2017-07-25_QU39_4_250_1_2000",2017-07-25,"2000","64 um",32.2547536,43.59018662,0.739954474,131,545.6,NA,NA,NA,414.6,NA,NA,NA,12.8539193057113,"Flow meter volume used"
"2017-07-25_QU39_4_250_1","2017-07-25_QU39_4_250_1_4000",2017-07-25,"4000","64 um",32.2547536,43.59018662,0.739954474,35.1,108.3,NA,NA,NA,73.2,NA,NA,NA,2.26943293096494,"Flow meter volume used"
"2018-03-16_QU39_4_64_3","2018-03-16_QU39_4_64_3_64",2018-03-16,"64","64 um",35.48233849,47.38613782,0.748791527,393.1,863.2,NA,NA,NA,470.1,NA,NA,NA,13.2488449185075,"Flow meter volume used"
"2018-03-16_QU39_4_64_3","2018-03-16_QU39_4_64_3_125",2018-03-16,"125","64 um",35.48233849,47.38613782,0.748791527,396.8,774,NA,NA,NA,377.2,NA,NA,NA,10.6306409343991,"Flow meter volume used"
